"date","page","query","clicks","impressions","ctr","position"
2017-01-25,"http://digi-women.com/team-member/elaine-burke-silicon-republic/","elaine burke",0,2,0,3.5
2017-02-11,"http://digi-women.com/team-member/joanna-norton-education-apps/","joanna norton",0,2,0,7.5
2017-03-03,"http://digi-women.com/two-for-one-at-be-better-at-facebook-for-business/","priya monga",0,1,0,23
2017-02-28,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","icostume",0,1,0,10
2017-03-06,"http://digi-women.com/team-member/lorna-keogh/","lorna keogh instagram",0,1,0,6
2017-02-13,"http://digi-women.com/team-member/elaine-burke-silicon-republic/","elaine burke",0,5,0,1.8
2017-01-18,"http://digi-women.com/","facebook digi",0,1,0,13
2017-03-06,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business school",0,1,0,34
2017-02-28,"http://digi-women.com/digiwomen-at-swipe-summit-february-2016/","swipe summit",0,1,0,8
2017-03-07,"http://digi-women.com/team-member/edel-flynn-and-as-coo-of-the-digital-hub-development-agency/","edel flynn",0,3,0,6.66666666666667
2017-03-09,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","tara van",0,1,0,43
2017-01-18,"http://digi-women.com/team-member/elaine-burke-silicon-republic/","elaine burke",0,1,0,3
2017-01-22,"http://digi-women.com/team-member/three-thought-bubbles/","three thought bubbles",0,1,0,2
2017-03-03,"http://digi-women.com/team-member/jessica-maybury-elucidate/","jessica maybury",0,1,0,1
2016-12-22,"http://digi-women.com/tag/melissa-doran/","melissa doran",0,1,0,42
2017-01-05,"http://digi-women.com/","digiwomen",0,2,0,1
2016-12-19,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","tara van zyl",0,1,0,9
2017-02-26,"http://digi-women.com/author/yvonnec/","yvonne costello",0,1,0,15
2017-02-15,"http://digi-women.com/digiwomen-at-swipe-summit-february-2016/","swipe summit",0,1,0,7
2016-12-28,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","female technology speaker",0,1,0,80
2017-03-09,"http://digi-women.com/","women in tech ireland",0,1,0,11
2017-01-11,"http://digi-women.com/","facebook careers dublin",0,1,0,44
2017-02-25,"http://digi-women.com/tag/women-in-tech/","web summit 2017 women in tech",0,1,0,27
2017-01-24,"http://digi-women.com/team-member/pauline-sargent-social-zavvy/","pauline sargent",0,1,0,3
2017-02-16,"http://digi-women.com/","digiwomen",0,1,0,1
2017-01-07,"http://digi-women.com/tech-women-speaking-at-the-swipe-summit/","swipe summit",0,1,0,10
2017-02-27,"http://digi-women.com/startup-weekend-21-23-nov-2014/","logo startup weekend",0,1,0,1
2016-12-13,"http://digi-women.com/two-for-one-at-be-better-at-facebook-for-business/","business facebook",0,1,0,51
2017-01-10,"http://digi-women.com/startup-weekend-21-23-nov-2014/","startup weekend logo",0,4,0,1
2017-01-12,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","web summit 2014",0,1,0,27
2017-01-01,"http://digi-women.com/","dublin business school",0,2,0,12
2017-02-11,"http://digi-women.com/two-females-15-males-gender-balance-failure/","female digital marketing speakers",0,1,0,35
2017-01-06,"http://digi-women.com/author/yvonnec/","yvonne costello",0,1,0,12
2017-03-06,"http://digi-women.com/","digiwomen",0,1,0,1
2017-01-13,"http://digi-women.com/startup-weekend-21-23-nov-2014/","startup weekend logo",0,3,0,1
2017-01-27,"http://digi-women.com/team-member/jessica-maybury-elucidate/","jessica maybury",0,1,0,1
2017-02-25,"http://digi-women.com/team-member/yoga-with-emma/","yoga with emma",0,1,0,7
2017-03-04,"http://digi-women.com/zen-hen-by-clare-mulvany/","zen hen",0,1,0,7
2017-03-10,"http://digi-women.com/","digi facebook",0,3,0,7
2016-12-15,"http://digi-women.com/tech-women-speaking-at-the-swipe-summit/","swipe summit",0,1,0,7
2017-01-05,"http://digi-women.com/team-member/liz-lennon-site-design-in-one-day/","liz lennon",0,2,0,3
2016-12-15,"http://digi-women.com/author/admin/","digiwomen",0,1,0,1
2017-02-08,"http://digi-women.com/be-better-at-facebook-for-business/","digi facebook",0,2,0,14
2017-01-07,"http://digi-women.com/team-member/elaine-burke-silicon-republic/","elaine burke",0,5,0,5.4
2017-02-04,"http://digi-women.com/making-ireland-click-pauline-sargent/","pauline sargent",0,2,0,8.5
2017-02-27,"http://digi-women.com/","women in technology ireland",0,1,0,10
2017-03-10,"http://digi-women.com/about-digiwomen/","digiwomen",0,1,0,2
2017-02-23,"http://digi-women.com/team-member/yoga-with-emma/","yoga with emma",0,4,0,5
2017-03-01,"http://digi-women.com/at-websummit-2014-we-have-3-goals-help-us-realise-them/","oh snap sweden",0,3,0,2
2017-02-01,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","tara van zyl",0,1,0,6
2017-03-07,"http://digi-women.com/making-ireland-click-pauline-sargent/","making ireland click",0,1,0,24
2017-02-12,"http://digi-women.com/team-member/pauline-sargent-social-zavvy/","pauline sargent",0,2,0,3
2017-02-28,"http://digi-women.com/","digi ireland",0,1,0,6
2017-01-11,"http://digi-women.com/tech-women-speaking-at-the-swipe-summit/","swipe summit",0,1,0,10
2016-12-22,"http://digi-women.com/","digi facebook",0,3,0,11
2017-01-21,"http://digi-women.com/shedidit-patricia-scanlon-of-meowtek/","patricia scanlon",0,1,0,5
2017-03-10,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","icostume",0,1,0,10
2017-02-09,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dbs students",0,1,0,37
2017-01-13,"http://digi-women.com/about-digiwomen/","digiwomen",0,1,0,2
2017-02-03,"http://digi-women.com/team-member/elaine-burke-silicon-republic/","elaine burke",0,1,0,1
2017-01-03,"http://digi-women.com/be-better-at-facebook-for-business/","digi facebook",0,1,0,6
2016-12-17,"http://digi-women.com/team-member/elaine-burke-silicon-republic/","elaine burke",0,3,0,1.33333333333333
2017-01-15,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business school",0,4,0,35.5
2017-03-13,"http://digi-women.com/tag/marref/","marref",0,1,0,50
2017-01-25,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","icostume",0,1,0,6
2017-01-17,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","taravan",0,1,0,3
2017-01-20,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","ann neidenbach",0,1,0,51
2017-03-09,"http://digi-women.com/team-member/jessica-maybury-elucidate/","jessica maybury",0,1,0,1
2017-01-30,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dbs castle house",0,1,0,1
2017-02-22,"http://digi-women.com/making-ireland-click-pauline-sargent/","yvonne costello facebook",0,3,0,10
2017-03-11,"http://digi-women.com/team-member/edel-flynn-and-as-coo-of-the-digital-hub-development-agency/","edel flynn",0,1,0,12
2017-02-17,"http://digi-women.com/digiwomen-at-swipe-summit-february-2016/","stephanie glancy",0,1,0,60
2017-03-05,"http://digi-women.com/two-females-15-males-gender-balance-failure/","failed fancy favor female",0,1,0,3
2017-02-26,"http://digi-women.com/shedidit-patricia-scanlon-of-meowtek/","patricia scanlon",0,3,0,6.66666666666667
2016-12-14,"http://digi-women.com/author/admin/","pauline sargent",0,1,0,13
2017-01-17,"http://digi-women.com/dublin-business-school-careers-fair-2016/","business school dublin",0,1,0,44
2017-01-02,"http://digi-women.com/startup-dublin-is-stronger-together/","startup dublin",0,1,0,43
2017-01-11,"http://digi-women.com/digiwomen-at-web-summit-2014/","spark summit 2014",0,1,0,150
2017-02-22,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business school",0,1,0,58
2017-01-01,"http://digi-women.com/koffee-klatsch-something-new-in-dublin/","koffee klatsch",0,1,0,19
2017-01-09,"http://digi-women.com/team-member/joanna-norton-education-apps/","joanna norton",0,2,0,6.5
2017-01-17,"http://digi-women.com/at-websummit-2014-we-have-3-goals-help-us-realise-them/","oh snap sweden",0,1,0,2
2017-02-13,"http://digi-women.com/","digi event",0,1,0,5
2017-03-08,"http://digi-women.com/author/admin/","pauline sargent",0,1,0,6
2017-02-14,"http://digi-women.com/wearehere-unfail-unconference/","unfail",0,1,0,330
2017-02-14,"http://digi-women.com/about-digiwomen/","digiwomen",0,1,0,2
2017-03-05,"http://digi-women.com/team-member/jessica-maybury-elucidate/","jessica maybury",0,3,0,1
2017-01-03,"http://digi-women.com/team-member/liz-lennon-site-design-in-one-day/","liz lennon",0,1,0,3
2017-02-18,"http://digi-women.com/shedidit-patricia-scanlon-of-meowtek/","patricia scanlon",0,2,0,5.5
2016-12-16,"http://digi-women.com/press-releases/","digiwomen",0,1,0,1
2017-01-03,"http://digi-women.com/zen-hen-by-clare-mulvany/","hen zen",0,3,0,8
2017-01-19,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","taravan",0,1,0,1
2017-03-10,"http://digi-women.com/team-member/elaine-burke-silicon-republic/","elaine burke",0,4,0,2
2017-01-12,"http://digi-women.com/team-member/yoga-with-emma/","yoga with emma",0,1,0,10
2017-02-27,"http://digi-women.com/shedidit-patricia-scanlon-of-meowtek/","patricia scanlon",0,2,0,3
2017-01-07,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","nasdaq omx ndr",0,1,0,45
2017-03-02,"http://digi-women.com/dublin-business-school-digiwomen-society/","dublin business school",0,2,0,40.5
2017-02-01,"http://digi-women.com/tag/pub-summit/","pub summit",0,1,0,9
2017-01-19,"http://digi-women.com/zen-hen-by-clare-mulvany/","clare mulvany",0,3,0,3
2017-02-11,"http://digi-women.com/team-member/michelle-daly/","michelle daly instagram",0,1,0,25
2017-02-05,"http://digi-women.com/startup-weekend-21-23-nov-2014/","startup weekend logo",0,3,0,1
2016-12-17,"http://digi-women.com/dublin-business-school-careers-fair-2016/","comfort keepers careers",0,1,0,39
2016-12-30,"http://digi-women.com/zen-hen-by-clare-mulvany/","clare mulvany",0,1,0,4
2017-02-13,"http://digi-women.com/","women in tech ireland",0,3,0,5.66666666666667
2017-01-09,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dbs email",0,1,0,50
2017-01-08,"http://digi-women.com/author/admin/","pauline sargent",0,1,0,5
2017-01-09,"http://digi-women.com/team-member/pauline-sargent-social-zavvy/","zavvy",0,1,0,27
2017-03-03,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","taravan",0,2,0,2
2017-01-25,"http://digi-women.com/two-for-one-at-be-better-at-facebook-for-business/","priya price facebook",0,3,0,8
2017-01-02,"http://digi-women.com/shedidit-patricia-scanlon-of-meowtek/","patricia scanlon",0,1,0,7
2017-01-14,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","icostume",0,7,0,7.14285714285714
2017-02-05,"http://digi-women.com/shedidit-patricia-scanlon-of-meowtek/","patricia scanlon",0,3,0,7.33333333333333
2017-01-19,"http://digi-women.com/shedidit-patricia-scanlon-of-meowtek/","patricia scanlon",0,5,0,5.4
2016-12-26,"http://digi-women.com/startup-weekend-21-23-nov-2014/","startup weekend logo",0,1,0,1
2017-02-21,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","web summit speakers",0,1,0,139
2017-01-07,"http://digi-women.com/shedidit-patricia-scanlon-of-meowtek/","patricia scanlon",0,4,0,5.25
2017-02-08,"http://digi-women.com/shedidit-patricia-scanlon-of-meowtek/","patricia scanlon",0,3,0,5.33333333333333
2017-02-22,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","taravan",0,2,0,1
2017-01-05,"http://digi-women.com/about-digiwomen/","digiwomen",0,2,0,2
2016-12-20,"http://digi-women.com/about-digiwomen/","digiwomen",0,1,0,2
2017-01-06,"http://digi-women.com/","facebook digi",0,2,0,8.5
2017-01-23,"http://digi-women.com/team-member/elaine-burke-silicon-republic/","elaine burke",0,3,0,5.33333333333333
2017-02-07,"http://digi-women.com/team-member/aisling-foley-marketing-2/","foley marketing",0,1,0,39
2016-12-27,"http://digi-women.com/dublin-business-school-careers-fair-2016/","business school dublin",0,1,0,49
2017-02-22,"http://digi-women.com/dublin-business-school-careers-fair-2016/","careers fair",0,1,0,23
2017-02-14,"http://digi-women.com/making-ireland-click-pauline-sargent/","click ogo",0,1,0,9
2016-12-24,"http://digi-women.com/team-member/joanna-norton-education-apps/","joanna norton",0,2,0,6
2017-02-18,"http://digi-women.com/author/yvonnec/","yvonne costello facebook",0,1,0,8
2017-02-06,"http://digi-women.com/two-females-15-males-gender-balance-failure/","digital marketing speakers",0,2,0,438
2017-01-23,"http://digi-women.com/embrace-your-feminine-side-why-being-sensitive-is-good-for-business/","melissa doran",0,1,0,3
2017-01-12,"http://digi-women.com/team-member/aisling-foley-marketing-2/","foley marketing",0,1,0,38
2017-02-17,"http://digi-women.com/two-females-15-males-gender-balance-failure/","female digital marketing speakers",0,1,0,26
2016-12-29,"http://digi-women.com/","digi facebook",0,2,0,6.5
2017-03-08,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dbs careers",0,1,0,29
2017-01-20,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","taravan",0,3,0,6
2017-01-14,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","taravan",0,3,0,2.33333333333333
2017-01-06,"http://digi-women.com/team-member/elaine-burke-silicon-republic/","elaine burke",0,2,0,7
2017-02-05,"http://digi-women.com/zen-hen-by-clare-mulvany/","clare mulvany",0,2,0,4.5
2017-01-07,"http://digi-women.com/team-member/joanna-norton-education-apps/","joanna norton",0,1,0,6
2017-01-03,"http://digi-women.com/","women in technology ireland",0,3,0,9.66666666666667
2016-12-16,"http://digi-women.com/tech-women-speaking-at-the-swipe-summit/","swipe summit",0,1,0,6
2017-01-12,"http://digi-women.com/","http://digi",0,1,0,19
2017-02-02,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business school",0,4,0,40
2017-02-10,"http://digi-women.com/startup-dublin-is-stronger-together/","niamh@startupdublin.com",0,1,0,9
2017-01-05,"http://digi-women.com/author/admin/","digiwomen",0,2,0,3
2017-01-09,"http://digi-women.com/zen-hen-by-clare-mulvany/","zenhen",0,1,0,8
2016-12-30,"http://digi-women.com/event-organisers-we-want-30pc-quota/","swipe summit",0,1,0,16
2016-12-16,"http://digi-women.com/more-about-the-unfail-unconference-26th-april-2014/","unfail",0,1,0,23
2017-02-21,"http://digi-women.com/","digi woman",0,1,0,4
2016-12-26,"http://digi-women.com/team-member/three-thought-bubbles/","three thought bubbles",0,1,0,7
2017-02-05,"http://digi-women.com/shedidit-tara-van-zyl-of-icostume/","tara van zyl",0,1,0,1
2017-01-11,"http://digi-women.com/team-member/elaine-burke-silicon-republic/","elaine burke",0,4,0,3
2017-01-19,"http://digi-women.com/tech-women-speaking-at-the-swipe-summit/","speaking tech",0,4,0,64.75
2017-03-07,"http://digi-women.com/shedidit-patricia-scanlon-of-meowtek/","patricia scanlon",0,2,0,8
2017-01-06,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","women speakers",0,1,0,29
2017-02-24,"http://digi-women.com/team-member/jennie-brennan-virtual-office-worx/","virtual office worx",0,1,0,9
2017-02-15,"http://digi-women.com/wearehere-unfail-unconference/","unfail",0,1,0,335
2017-02-23,"http://digi-women.com/two-for-one-at-be-better-at-facebook-for-business/","carousel format facebook help",0,2,0,142.5
2017-03-02,"http://digi-women.com/team-member/jennie-brennan-virtual-office-worx/","jennie brennan",0,1,0,3
2017-03-01,"http://digi-women.com/digiwomen-talk-time-at-the-wearehere-unconference/","wewerehere",0,1,0,29
2017-03-12,"http://digi-women.com/team-member/edel-flynn-and-as-coo-of-the-digital-hub-development-agency/","digital hub development agency",0,1,0,23
2017-02-05,"http://digi-women.com/tech-women-speaking-at-the-swipe-summit/","""leave a reply"" ~swipe",0,3,0,363.666666666667
2017-01-21,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business school",0,4,0,37
2017-02-24,"http://digi-women.com/be-better-at-facebook-for-business/","digi facebook",0,1,0,19
2017-02-04,"http://digi-women.com/two-for-one-at-be-better-at-facebook-for-business/","priya price instagram",0,2,0,43
2017-01-15,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","web summit 2014",0,2,0,26
2017-01-16,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","ann neidenbach nasdaq",0,2,0,44.5
2017-02-13,"http://digi-women.com/team-member/yoga-with-emma/","yoga with emma",0,3,0,8
2017-01-03,"http://digi-women.com/at-websummit-2014-we-have-3-goals-help-us-realise-them/","oh snap sweden",0,1,0,2
2017-02-04,"http://digi-women.com/author/admin/","pauline sargent",0,2,0,7.5
2017-01-19,"http://digi-women.com/team-member/jessica-maybury-elucidate/","jessica maybury",0,1,0,1
2017-01-23,"http://digi-women.com/about-digiwomen/","digiwomen",0,1,0,2
2017-02-21,"http://digi-women.com/startup-weekend-21-23-nov-2014/","startup weekend",0,1,0,26
2017-02-04,"http://digi-women.com/author/enormous/","roseanne smith",0,1,0,37
2017-02-20,"http://digi-women.com/dublin-business-school-careers-fair-2016/","dublin business school careers",0,1,0,9
2017-03-11,"http://digi-women.com/female-speakers-at-web-summit-2014-shedidit/","insert your data ""leave a reply"" website",0,1,0,410
